Title,Artist,Blues,Classical,Country,Disco,HipHop,Jazz,Metal,Pop,Reggae,Rock,Time Classified
Champagne (feat. Nick Johnston),Polyphia,1.1133257685036495,9.699713772740855,0.0032348676729176,2.1480547970738906,9.88055837565455,0.0001051106602094,74.8992130674165,0.000224795929108,0.0414930284023284,2.2140881110881936,2022-11-18 04:28:45.309869
Rain,Unprocessed,0.5832977849861671,14.00329984467605,0.0032749223715529,1.887951637136525,7.272397238632728,0.0001050101955429,70.55338497819572,0.0023787489947702,0.0944739849916819,5.599440377334068,2022-11-18 05:25:58.508536
Champagne (feat. Nick Johnston),Polyphia,0.7370674208308874,2.244479066870185,8.609778806305584e-05,0.3641367293475719,4.579023832685492,7.067924088097355e-05,89.45438513595066,2.921111813060981e-05,0.0333516973625408,2.587364496809713,2022-11-19 20:19:02.642474
Champagne (feat. Nick Johnston),Polyphia,0.7905289698182867,1.7263774121745248,0.2479087770654914,0.7463596510083488,0.7624305366130357,0.6980845097745403,90.9984717208348,1.7158951652183962,0.4296643010685953,1.884263954805524,2022-11-19 20:20:21.941229
Smells Like Teen Spirit,Nirvana,0.7891413870822178,1.726739058333836,0.3389372919382674,0.4745214842678456,0.0466178642230087,0.6857178854138664,94.16143010171612,0.0771807736895057,0.0184880234719662,1.6812284341019192,2022-11-19 20:21:30.388938
Ego Death (feat. Steve Vai),Polyphia,0.7046880393192686,14.895985044282058,11.923368223782244,2.5377277670235467,12.96921762926825,8.708906173706055,16.79823480803391,12.758890513716072,2.6307776056486984,16.072202550953833,2022-11-19 20:33:42.657017
Champagne (feat. Nick Johnston),Polyphia,0.0401628076691519,1.3154877857728438,0.1722390340133146,2.8802915052934126,3.3915560353886,0.4565272141586651,89.71346074884589,0.0188776440071788,0.4565848206931894,1.5548219734972173,2022-11-19 20:37:29.250609
Chimera (feat. Lil West),Polyphia,0.0104241638998442,16.880599154701716,9.493592419201814,17.469931252395053,18.801323371597483,0.369514732421199,19.26612250412567,0.4610560362852072,2.4227853062786635,14.82464995565294,2022-11-19 20:38:18.539315
Smells Like Teen Spirit,Nirvana,2.086994754790794e-06,0.009072893299162388,7.133677399906446e-06,5.8015771173813846e-05,0.0001344488737231586,0.00022201076717465187,85.01690864562988,0.0017636096163187176,0.03578256815671921,14.936052560806273,2022-11-22 09:43:09.717409
