Title,Artist,Blues,Classical,Country,Disco,HipHop,Jazz,Metal,Pop,Reggae,Rock,Time Classified
Chimera (feat. Lil West),Polyphia,2.7166143248352825,7.203887384149092,0.1520483082608331,3.9475136165377465,56.38441737694077,1.01285916340502,6.065096432649637,1.9256347342382505,0.4244677628142924,20.16745458675336,2022-11-19 20:40:50.937955
Chimera (feat. Lil West),Polyphia,2.716613419448273,7.203885573375074,0.15204836484752124,3.947515729107434,56.38441737694077,1.0128599178941944,6.0650982434236544,1.9256353378295898,0.42446780053875116,20.16745458675336,2022-11-19 20:44:26.719181
